place_a_id,place_b_id
6467830,6375328
91405,6375246
5490987,8053788
4994588,83580
12598517,7689073
87161,7610204
5132101,7248326
5689172,7860922
88060,7555068
86464,12346654
81843,81843
7686498,13998190
5877484,7690298
5145166,6292678
2488536,7691349
89141,7690559
6164540,7243516
2487900,6449781
5743044,6371992
228016,5227484
5019146,7258567
5889985,7243759
4741904,7137482
86967,14153237
14192134,6369219
5162650,7231154
14192394,13259448
4903008,7689579
83417,7861089
90999,13402736
87223,87612
5448802,87367
6375310,14183547
5088576,85845
2486773,89186
4643302,7687405
13284159,6374225
5260998,7254280
89594,13568080
5947975,6368289
5163945,85050
5302214,7247657
5576828,7248199
5051910,7689516
7652844,7652845
6466159,6370160
6368048,7554900
227704,4783483
4938058,14125055
13899845,89160
5906106,6372993
4633690,7238867
5004859,7259507
5180978,7685704
87043,7689103
4976605,88517
4602402,7691300
88040,7689732
5297481,7687526
5828339,7685749
7059037,7059037
87523,7686761
12405675,14192424
6450545,6368654
4702590,6373147
6159965,6369417
90084,7691142
6453126,81968
5110664,82648
176703,86267
86281,7688614
4496282,7822513
5714891,6369984
90374,12881247
85441,7688065
5766952,12346908
5396914,86447
5951983,7258499
5848044,7244375
4627738,7227399
5566428,7690762
5280958,7233310
82037,7872415
6373273,12346213
4671625,7687073
4688926,84220
2487605,7687382
5409208,7240126
5408857,7246001
88137,12964772
86902,14082969
139872,13332154
5711825,7226112
5432024,82526
91532,7691926
82358,6373372
5287783,7232092
14160978,13325217
82473,7861266
5407431,7241162
7685962,14181298
4458242,7230325
6369186,7685444
14165013,7687795
4905886,84757
84116,7555090
6368581,7687693
4586990,7689674
7687531,7610104
84887,12346685
6075702,7137392
81431,6458775
5938905,7236572
13435263,7686367
5785970,7687736
227815,6368458
6371719,12467530
4780187,7872470
6369621,6373380
6195831,13956805
2487707,81446
4582634,12345888
4957797,7249244
90173,86979
7686169,7686637
87016,6371481
5812298,7252136
6450132,7553516
6070808,6982517
5220712,14162288
4586752,8131302
174101,7610274
8067644,8074708
13719958,7688041
6138809,6369062
88374,6368377
5499737,7251930
5855310,13983157
4784466,89040
2487352,5778627
5550160,7252145
5026475,7226056
86584,14153348
5639070,6056755
6459712,7554172
12346814,88794
2487987,84924
84449,6371758
5136266,14174704
4545139,8068888
7795954,7795955
13688077,7686259
4693034,84440
4561846,7689533
90560,14159164
6374441,14260491
6369786,7686499
86194,7688600
2487541,12665305
5774183,7592141
85958,13462349
4840393,7661860
4879056,7244690
6101056,7258365
5353097,6373526
139809,14111452
5182432,7257865
4664464,7137293
6374036,7689364
13984324,6369745
88534,14153017
13646211,6368545
6071760,91168
7685953,82270
4755728,88233
227597,7685115
6163321,7688476
5677480,7240560
6240084,7598279
5528164,7233011
4526700,7691780
6369201,7689471
14371720,7861646
6370251,7691157
4954921,81845
5762871,7249873
4589859,89153
5310708,7251108
5104667,7224741
5675354,85856
90031,7691110
88088,6368947
85580,13646211
12388971,7690972
14161420,14161420
5361629,14184796
5294738,7246819
14192080,14192146
7863783,7863800
4470840,8055564
90879,81256
5239037,84707
5650348,7687046
82303,6375502
12590595,83176
14158142,6368300
6373459,12547556
5435128,85932
4707133,139615
6087963,7226627
87401,87464
5445156,84429
5906106,7688783
5149833,8068739
4945560,7691470
6219391,6371395
7137647,81716
5714541,13793939
84342,6375047
7662946,7669981
12876329,7686966
88476,6368616
88329,7689903
4875175,7689785
13332154,7689776
6368586,7686578
5941033,7687287
2486820,90825
5967157,7222859
6369152,13984325
13009328,7230454
5132815,7224521
128745,5110006
6373333,7861097
12399667,13294409
13743842,13307567
81030,7137162
87273,6375240
88543,7690038
4831713,88188
5654305,7260967
172515,13794483
5440138,6373065
5861294,7248553
7691290,7610299
88040,13737794
4585521,7242915
4590813,7250322
84936,6374171
4657822,6372832
90514,6375494
4528399,7261283
14192080,14192148
227796,91400
4500807,7261811
85332,14216954
13384983,13384983
6220107,7234769
5956060,6373108
2487553,2486821
5112997,7238570
5410927,6371053
14169637,14173869
12346127,7239246
4565833,7861392
4827262,7687631
6368817,14158304
5188524,14152943
5727592,7249613
5798161,7232487
82242,7685926
5337434,7226226
4542251,7255238
4449685,12473974
7685475,12345891
6375316,6458087
90374,88542
178463,167106
5987341,7259144
87587,13942759
5145093,14078277
2487348,5774864
5842567,7685362
7554943,7688520
2487302,5256546
81305,6372572
6093160,7251302
5399803,91220
5350026,6370672
5464005,7258344
6029299,7229730
81292,6368577
12679019,6374832
5939765,7233084
7688216,13765991
6368483,7554987
139980,139980
13054634,13410240
6244103,6375539
87871,7689621
85115,85116
4854244,7689039
5244729,90337
4688887,6375013
4555742,7233510
4864694,7225739
6450118,7689043
5418376,7661593
7554920,12907873
5096579,7240170
7686254,6368992
5340834,13367863
5633229,7223217
5997284,89136
14158304,82542
7554904,7685993
4886089,7255017
6374140,7255731
6368652,7691574
14158458,7137756
14161200,12345777
4807540,7688857
5714467,7868582
12939513,12939513
5241581,89183
4945396,91030
5514244,7256933
5232864,7242267
5756168,7260932
12739060,12739060
6145802,8136042
7687747,14175059
6023628,7254314
4499426,81889
81228,7685190
6215795,7791072
4804944,6368648
5276970,6372883
4871078,8101195
6368581,14154010
82617,6465521
2487276,84863
5358360,7235982
5782219,7246320
6159645,13462349
4661066,6373148
4980940,6373252
6099399,7592270
4745934,7226271
86951,86951
5322328,6373054
4896689,82497
5417316,7686711
85834,83056
7666496,7669998
12991996,14036974
5192324,83587
5976397,86283
4922445,7224752
84779,7687489
5022478,7685078
5818796,7254972
5821262,7861445
83185,14162534
227562,86350
4896446,87955
86424,6369134
6132010,89768
91572,12346496
4704637,7231866
5337790,7229534
4758236,7686755
5375892,88050
6128978,7224254
5748115,7231036
4896326,85546
5528020,7230153
5833610,7248858
5293347,7687949
5916149,7610249
5956060,12655467
7788176,7788243
83302,7686525
81035,6375244
5082135,81380
5981537,7245373
4479725,7252403
12690678,7137550
6249698,7229132
6369498,7689943
5904610,7689496
5528089,7247725
7137284,7137534
227597,81112
6368261,7686556
5884217,7691608
7137130,7137140
87062,87062
7784069,7784122
4871072,7686365
90290,90291
7554331,7137465
6368672,7687106
6368364,7685523
7691424,7691425
13948832,7687084
90743,6375235
4646716,91227
90812,12572732
5856887,12346029
85947,6368965
6370304,7686810
14113991,140092
6079171,7223348
89908,7691045
88286,6373295
227856,7689607
5064942,6375420
7690559,12697077
6368652,13504819
4520634,6374150
6373258,13448010
87938,7689672
6370846,7690215
5324391,7259937
5566218,90865
4493944,7241623
5795997,7690329
5353043,7237599
4853002,12611592
227750,7689708
6368217,6373107
2487791,6454814
6368386,14180357
14155002,90798
5711950,7237051
5795741,6373318
5931077,7235336
4789241,7246029
4537709,7689517
4856929,87890
5556578,7227495
5178633,6372771
4991670,7233947
7685097,13997586
5245120,7240147
4515977,7257037
5055284,7242275
166951,12345976
6059720,7253236
6373412,13202060
4473668,7247462
5816873,6375434
128787,5750469
5216005,7690771
6371651,6370407
5155460,7254192
4551689,6372029
4664251,7691684
5423766,7250103
12346164,13375359
81282,14157055
4852566,7260837
84664,84663
2487523,5597434
5049251,7239337
4564547,6370786
14191657,7137665
5897319,7234369
5908561,7688044
6371927,7685672
7673231,7680110
4709273,7685711
87212,6371965
6368218,7691346
6373956,14155148
139912,14167796
2488427,89193
6373412,6370191
91413,91523
5548162,7252637
128690,82714
5428023,7599579
6142954,7227329
5852973,7148062
5421818,7252750
6373275,7137732
13055496,6373165
13236496,7688129
4931257,7688096
5686493,6369125
6373666,7689648
13606368,7685969
88606,6369104
6100904,7238629
4565503,14160937
5693043,81775
4449685,6454489
4800762,85577
6370927,6375313
7685539,7137652
7637499,7637498
5643285,7864636
4699000,6370601
5729265,6368059
227867,5859534
84402,13378841
4955772,7255235
14019418,14158863
2487608,6372806
5070434,7252314
4972411,6371699
81403,7685331
5328386,6982997
4688889,6369699
83355,82025
7688412,14133525
6195252,6370921
6371937,7688205
140020,14161394
14192437,7861891
5918343,6374324
6373046,6368609
6228330,7253720
5311641,6368914
5409453,7250997
4684632,7235852
4896326,7861785
4992851,7237895
6375501,7137123
14161535,7688952
6374876,7686462
6052396,7245789
5181416,6373830
5711487,7262612
5686493,90851
2487613,81105
6369014,7690914
4852886,7255566
14260677,7686936
84284,14222559
83945,14176937
90683,6372227
4466365,7238170
13920673,84179
6370933,7686025
6368584,86106
5618171,6369757
7554013,14178284
4838863,7256460
89040,6368522
12353429,12353429
6200746,6374066
12902326,13350325
4823509,7224468
4569824,7251300
90883,12654656
88060,6368333
6211801,7687713
5941359,6375377
6369529,7690674
4851507,7241694
6114313,6374173
6087097,7247255
4587183,7689598
81825,6375458
13311759,13311759
5848047,7248077
4887904,7248185
6691942,7687568
6064804,7240738
227726,82679
14181060,6370848
5389826,85084
14191953,14191868
5124304,6368672
14256937,14036974
88975,89356
4737646,7686964
4653072,14165479
4471668,7225303
2487581,83495
4861424,6375388
5661318,88539
4755502,13137389
6051711,7241968
4534309,7229209
12345803,89138
2488125,12347657
6241949,7254432
12407344,14160915
6191703,91368
4885424,81361
82160,12675944
5135530,6369541
5594438,7554891
6375542,7688934
12787946,6374222
6201747,7861838
6244250,7687537
2487598,5782218
4552304,7137768
6369081,7137211
5618586,7687473
87768,6454858
4929741,7687016
7553327,14260041
7673075,7680031
5513994,7235158
5923605,6373824
88210,7689829
5050787,6370538
2487303,5785963
6047033,6368060
84527,7687509
7690509,7690509
5641235,7262667
6373755,6373755
7610087,13773738
14169635,14161094
81007,6371411
13687629,13687629
13539561,6372963
5548742,7229352
5086004,13350594
176654,7687355
5326882,6370438
5703448,86697
12901438,7688823
7554634,7688998
5764824,82894
87284,6368289
4698519,7252538
6102197,7247782
4761134,7253165
6373348,7687525
4709720,86504
6373520,7690412
4706964,8066532
7555089,7555089
87760,8064887
89166,13267254
4917089,6188193
7691290,13252856
4805576,6373013
4969734,7260167
5145463,6368724
4473501,7246480
13992264,6373193
4857612,7242800
5385250,82318
4879977,7244337
6373948,7688393
5564495,7228605
7687587,8064531
6179876,7226343
6065657,7228367
5410612,81787
5953919,7247658
6368131,7687858
86257,13127440
5908643,80995
85124,7687888
5184167,6373300
5288138,7229904
14161148,13423683
87797,90525
4573016,7687705
5437906,7137532
6375520,7688824
5611068,6370222
4573248,85090
5863525,7553464
4913174,8103748
81888,7137214
6370351,12385277
13546778,13294409
7689186,7610205
5049463,7247573
85836,85836
13990776,13990776
4769891,81146
5041889,7259512
5712544,7241179
83502,7686779
177959,7686104
5056460,7259157
14162541,14160978
5388918,14025650
7469162,7554331
6101940,7234958
82439,12733439
4468433,7686461
5495972,6368526
169132,166951
6462620,7554789
5218146,7253187
6374380,7262426
5701461,6372775
5324103,7258058
4544953,6373496
5555940,7255625
4714080,7688779
6368848,6453065
4922640,7238410
4860357,13384994
14161062,14161413
81809,14154999
4456664,6371593
84697,6373824
12534717,87746
5449719,7237465
85416,6462323
81370,6375321
140092,14113991
4556714,7247264
90750,6368470
81297,7685262
12356363,6375215
4555511,7240140
87325,6368986
13914641,13914641
6243079,7252043
13841787,7687089
227987,85324
6375219,7689672
91397,174062
91578,14174762
87853,7689605
4985746,7231463
4457951,7253670
6296953,6297089
5486882,7255404
5557102,7242472
13434767,14026261
89975,7834543
6220098,7236668
81236,81236
5509165,88484
12381691,80987
5721500,6373661
81884,7685645
4904147,7686706
12346274,84299
5481337,7691048
5888780,7235814
5092687,7652466
5696909,6372961
13825527,7688727
6017420,7245962
4527110,7608700
6368529,6368529
5849262,7789597
5916852,7233248
6375094,6375102
6193453,7239436
13842913,13546778
5142727,7228948
6374403,7687636
82420,7686061
14161420,14160842
5541642,7229739
12399667,12697077
5365396,7252410
4752342,7237296
7619433,7619455
5251683,8115695
4548012,8114340
7685609,7685609
4695913,6369409
6466491,7137673
6452720,13184132
5124609,7685605
88784,7690185
4577098,7224342
90291,7691239
4717397,6373794
86213,7861708
5866980,7234017
5842315,7686949
227972,4463820
5043150,6371779
89477,7554946
4460929,7690793
13864663,14161107
90038,90039
227836,86388
4759170,6374008
87753,81088
4959625,172599
82026,82025
5180277,6982507
4831270,7244625
4677308,7245612
5008027,7864819
90645,6372060
2486618,14156147
6368394,7688586
81447,81128
83840,7687760
6371798,14175140
5555453,7237607
4745194,14186140
8072675,8072686
4714194,6373105
5018155,12664382
5592571,7243549
227628,6372249
6025716,12541604
14154738,6375003
5913302,6372346
5848696,7686891
5835916,85608
5625320,6370125
14192085,14191868
4900229,7249867
13887662,7689917
81713,7685520
6373293,12964772
7059037,14221169
128798,91142
5040121,7247090
5132115,7259846
6032307,7685566
227548,6375371
13483104,89039
5274049,7254868
5310395,7252030
5717878,82769
86458,7689764
5026911,7228787
88207,14153090
6227169,7250722
4887373,7235499
90679,7860696
5997794,12346011
4984211,7234726
84789,12346814
5315308,7610197
4767684,7225402
4721049,6373004
5887958,7260703
90249,7691217
4660317,7688340
4980937,6368103
5824574,7861573
227639,7685078
5446198,6369209
6121421,6374250
5634471,7259424
6138809,6370933
87797,90524
5908646,85119
4970928,7229317
6369212,7554924
7131836,14178573
6373856,7689380
12428705,7131839
4950000,7239201
5661319,7690536
6222871,13138496
4489222,6371152
5273219,6371711
90374,4903575
4709454,6374360
5859496,6370453
4698324,7247507
14260128,13850231
87640,12345828
13841787,6373952
5041771,7242155
6373043,6369456
5894593,6373635
4886362,7226519
227537,85196
228012,5958805
6368257,6373039
5975217,7690146
4614006,7259879
83495,13006781
